"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProtein"	"P02281"	"Histone H2B 1.1 OS=Xenopus laevis PE=1 SV=2"	"45.2380952380952"	"6"	"6"	"6"	"1"	"126"	"13.926"	"10.32"	"0.69"	"0.93"	"1.12"	"1.12"	"0.91"	"4.20"	"8.37"	"3.86"	"3.73"	"5.85"	""	"6"	"0"	"0"	"Green"	"13.3024161217348"
"False"	"IsMasterProteinCandidate"	"Q92130"	"Histone H2B OS=Xenopus laevis GN=H2B PE=3 SV=1"	"45.2380952380952"	"6"	"6"	"6"	"1"	"126"	"13.886"	"10.32"	"0.69"	"0.93"	"1.12"	"1.12"	"0.91"	"4.20"	"8.37"	"3.86"	"3.73"	"5.85"	""	"6"	"0"	"0"	"Green"	"13.3024161217348"
"False"	"IsMasterProtein"	"Q6DJI6"	"Uncharacterized protein OS=Xenopus laevis PE=2 SV=1"	"18.018018018018"	"2"	"2"	"2"	"1"	"111"	"11.295"	"4.61"	"0.64"	"1.11"	"0.93"	"1.05"	"1.16"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"13.2956492295429"
"False"	"IsMasterProteinCandidate"	"Q7SZB6"	"LOC398653 protein (Fragment) OS=Xenopus laevis GN=LOC398653 PE=2 SV=1"	"20.8333333333333"	"2"	"2"	"2"	"1"	"96"	"9.616"	"9.8"	"0.64"	"1.11"	"0.93"	"1.05"	"1.16"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"13.2956492295429"
"False"	"IsMasterProtein"	"Q6GNI4"	"Eukaryotic translation initiation factor 3 subunit K OS=Xenopus laevis GN=eif3k PE=2 SV=1"	"11.4678899082569"	"2"	"2"	"2"	"1"	"218"	"25.115"	"5.01"	"0.79"	"0.93"	"1.17"	"0.98"	"0.60"	"23.66"	"16.41"	"17.88"	"6.51"	"14.19"	""	"2"	"0"	"0"	"Green"	"13.283807200295"
"False"	"IsMasterProtein"	"Q7ZTK0"	"MGC53106 protein OS=Xenopus laevis PE=2 SV=1"	"7.05128205128205"	"4"	"4"	"4"	"1"	"468"	"50.499"	"7.74"	"0.73"	"0.94"	"0.87"	"1.12"	"1.01"	"2.77"	"1.26"	"21.80"	"14.37"	"3.22"	""	"4"	"0"	"0"	"Green"	"13.2057668149346"
"False"	"IsMasterProtein"	"Q66KR0"	"LOC446923 protein (Fragment) OS=Xenopus laevis GN=LOC446923 PE=2 SV=1"	"16.1434977578475"	"3"	"3"	"3"	"1"	"223"	"24.247"	"9.66"	"0.62"	"0.87"	"0.94"	"1.12"	"1.14"	"4.64"	"11.30"	"17.55"	"18.63"	"15.90"	""	"3"	"0"	"0"	"Green"	"13.1637470507931"
"False"	"IsMasterProtein"	"Q7SY98"	"Protein disulfide-isomerase OS=Xenopus laevis PE=2 SV=1"	"10.8910891089109"	"6"	"6"	"6"	"1"	"505"	"56.604"	"4.82"	"0.61"	"0.85"	"0.86"	"1.18"	"0.93"	"16.63"	"9.44"	"12.20"	"0.56"	"5.49"	""	"6"	"0"	"0"	"Green"	"13.1253973622171"
"False"	"IsMasterProtein"	"Q5HZ68"	"Guanidinoacetate N-methyltransferase B OS=Xenopus laevis GN=gamt-b PE=2 SV=2"	"26.6094420600858"	"6"	"6"	"6"	"1"	"233"	"26.618"	"5.92"	"0.62"	"0.77"	"0.75"	"0.87"	"0.77"	"19.75"	"6.48"	"8.07"	"10.56"	"13.13"	""	"6"	"0"	"0"	"Green"	"13.0783767335636"
"False"	"IsMasterProtein"	"Q6DEB0"	"Pyruvate dehydrogenase E1 component subunit alpha OS=Xenopus laevis GN=pdha1 PE=2 SV=1"	"15.25"	"8"	"9"	"8"	"1"	"400"	"44.539"	"7.8"	"0.77"	"0.90"	"0.88"	"0.99"	"0.93"	"6.44"	"6.23"	"9.12"	"6.77"	"3.42"	""	"8"	"0"	"0"	"Green"	"12.9834782931833"
"False"	"IsMasterProtein"	"Q7SZS2"	"Phosphotriesterase-related protein OS=Xenopus laevis GN=pter PE=2 SV=1"	"18.6246418338109"	"5"	"5"	"5"	"1"	"349"	"38.727"	"6.05"	"0.77"	"0.82"	"0.79"	"1.14"	"1.00"	"14.41"	"4.05"	"9.93"	"12.12"	"11.78"	""	"5"	"0"	"0"	"Green"	"12.9578187695852"
"False"	"IsMasterProtein"	"Q4V871"	"MGC114621 protein OS=Xenopus laevis GN=MGC114621 PE=2 SV=1"	"37.1681415929204"	"1"	"1"	"1"	"1"	"113"	"11.466"	"4.25"	"0.58"	"0.93"	"1.01"	"1.51"	"1.04"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"12.8915617377285"
"False"	"IsMasterProtein"	"Q7ZYF2"	"Translationally-controlled tumor protein homolog OS=Xenopus laevis GN=tpt1 PE=1 SV=1"	"37.2093023255814"	"9"	"10"	"9"	"1"	"172"	"19.514"	"4.79"	"0.68"	"0.86"	"0.93"	"0.97"	"0.90"	"10.18"	"7.93"	"11.28"	"3.51"	"7.63"	""	"9"	"0"	"0"	"Green"	"12.8908603033882"
"False"	"IsMasterProtein"	"Q7SZA5"	"MGC64312 protein OS=Xenopus laevis GN=rpl29 PE=2 SV=1"	"38.6666666666667"	"4"	"4"	"4"	"1"	"75"	"8.549"	"11.59"	"0.62"	"0.79"	"0.88"	"1.03"	"0.94"	"8.89"	"10.34"	"4.01"	"1.19"	"4.20"	""	"4"	"0"	"0"	"Green"	"12.8147851786331"
"False"	"IsMasterProtein"	"Q2NL57"	"Ubiquitin carboxyl-terminal hydrolase 10-A OS=Xenopus laevis GN=usp10-a PE=2 SV=1"	"4.551201011378"	"4"	"4"	"4"	"1"	"791"	"87.509"	"5.03"	"0.83"	"0.85"	"1.03"	"1.33"	"1.10"	"19.97"	"24.93"	"17.89"	"6.56"	"6.04"	""	"4"	"0"	"0"	"Green"	"12.7978678923646"
"False"	"IsMasterProteinCandidate"	"Q7ZXD6"	"Proteasomal ubiquitin receptor ADRM1-B OS=Xenopus laevis GN=adrm1-b PE=2 SV=1"	"8.91089108910891"	"4"	"4"	"4"	"1"	"404"	"42.021"	"5.02"	"0.63"	"0.79"	"0.84"	"0.96"	"0.88"	"9.29"	"6.50"	"23.36"	"1.67"	"0.75"	""	"4"	"0"	"0"	"Green"	"12.7879081047863"
"False"	"IsMasterProtein"	"Q6GN67"	"Proteasomal ubiquitin receptor ADRM1-A OS=Xenopus laevis GN=adrm1-a PE=2 SV=2"	"8.91089108910891"	"4"	"4"	"4"	"1"	"404"	"42.099"	"4.92"	"0.63"	"0.79"	"0.84"	"0.96"	"0.88"	"9.29"	"6.50"	"23.36"	"1.67"	"0.75"	""	"4"	"0"	"0"	"Green"	"12.7879081047863"
"False"	"IsMasterProteinCandidate"	"Q66KP1"	"Cox7a2a protein OS=Xenopus laevis GN=cox7a2 PE=2 SV=1"	"33.7349397590361"	"3"	"3"	"3"	"1"	"83"	"9.379"	"10.29"	"0.56"	"0.51"	"0.98"	"0.81"	"1.02"	"22.71"	"4.61"	"0.27"	"4.20"	"4.31"	""	"3"	"0"	"0"	"Green"	"12.6829248170724"
"False"	"IsMasterProtein"	"A0AUU3"	"Cox7a2b protein OS=Xenopus laevis GN=cox7a2 PE=2 SV=1"	"33.7349397590361"	"3"	"3"	"3"	"1"	"83"	"9.352"	"10.23"	"0.56"	"0.51"	"0.98"	"0.81"	"1.02"	"22.71"	"4.61"	"0.27"	"4.20"	"4.31"	""	"3"	"0"	"0"	"Green"	"12.6829248170724"
"False"	"IsMasterProtein"	"Q66KU5"	"MGC85428 protein OS=Xenopus laevis GN=rpl36a PE=2 SV=1"	"29.2452830188679"	"6"	"6"	"6"	"1"	"106"	"12.453"	"10.58"	"0.67"	"0.74"	"0.86"	"1.02"	"0.90"	"10.12"	"4.17"	"2.89"	"3.14"	"9.81"	""	"6"	"0"	"0"	"Green"	"12.6791579868643"
"False"	"IsMasterProtein"	"Q6GNF2"	"MGC82844 protein OS=Xenopus laevis GN=rpl30 PE=2 SV=1"	"40.5172413793103"	"7"	"8"	"7"	"1"	"116"	"12.93"	"9.63"	"0.62"	"0.74"	"0.89"	"1.06"	"0.87"	"4.69"	"5.25"	"4.63"	"4.40"	"3.71"	""	"7"	"0"	"0"	"Green"	"12.5738031344284"
"False"	"IsMasterProtein"	"P52170"	"Importin subunit alpha-5 OS=Xenopus laevis GN=kpna1 PE=1 SV=2"	"4.78927203065134"	"2"	"3"	"2"	"1"	"522"	"57.652"	"5.41"	"0.79"	"0.90"	"0.76"	"1.29"	"0.99"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"12.5347080764498"
"False"	"IsMasterProteinCandidate"	"Q4QR45"	"Importin subunit alpha OS=Xenopus laevis GN=kpna7 PE=2 SV=1"	"4.78927203065134"	"2"	"3"	"2"	"1"	"522"	"57.653"	"5.41"	"0.79"	"0.90"	"0.76"	"1.29"	"0.99"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"12.5347080764498"
"False"	"IsMasterProtein"	"Q8AVH9"	"Serine/threonine-protein phosphatase OS=Xenopus laevis GN=ppp2ca PE=2 SV=1"	"10.3559870550162"	"4"	"6"	"4"	"1"	"309"	"35.528"	"5.44"	"0.65"	"0.80"	"0.66"	"1.02"	"0.95"	"7.33"	"4.48"	"19.05"	"6.75"	"11.69"	""	"4"	"0"	"0"	"Green"	"12.5232554189277"
"False"	"IsMasterProtein"	"Q6GN90"	"MGC82947 protein OS=Xenopus laevis GN=bola2 PE=2 SV=1"	"26.6666666666667"	"3"	"5"	"3"	"1"	"90"	"10.162"	"5.74"	"0.66"	"0.81"	"0.73"	"1.19"	"1.09"	"14.40"	"16.20"	"43.02"	"8.92"	"1.04"	""	"3"	"0"	"0"	"Green"	"12.5009701558627"
"False"	"IsMasterProtein"	"Q6GQ40"	"Proteasome subunit beta type OS=Xenopus laevis GN=psmb2 PE=2 SV=1"	"16.5829145728643"	"4"	"4"	"4"	"1"	"199"	"22.595"	"6.55"	"0.72"	"0.81"	"0.91"	"1.08"	"0.95"	"7.89"	"7.02"	"9.41"	"11.59"	"14.65"	""	"4"	"0"	"0"	"Green"	"12.4392738049549"
"False"	"IsMasterProtein"	"Q4V7Z9"	"LOC733251 protein (Fragment) OS=Xenopus laevis GN=LOC733251 PE=2 SV=1"	"5.69230769230769"	"3"	"3"	"3"	"1"	"650"	"74.006"	"6.73"	"0.72"	"0.85"	"0.98"	"1.13"	"1.11"	"0.08"	"16.74"	"0.44"	"4.05"	"6.50"	""	"3"	"0"	"0"	"Green"	"12.3992862897308"
"False"	"IsMasterProtein"	"Q7ZTN3"	"Pon1-prov protein OS=Xenopus laevis GN=pon2 PE=2 SV=1"	"9.80392156862745"	"3"	"3"	"3"	"1"	"357"	"40.201"	"5.16"	"0.52"	"0.65"	"0.68"	"0.85"	"0.48"	"5.08"	"72.69"	"0.80"	"43.56"	"100.25"	""	"3"	"0"	"0"	"Green"	"12.3606719987847"
"False"	"IsMasterProteinCandidate"	"Q4KLX3"	"PREP protein OS=Xenopus laevis GN=prep PE=2 SV=1"	"3.93258426966292"	"2"	"2"	"2"	"1"	"712"	"80.592"	"5.91"	"0.67"	"0.62"	"0.59"	"0.98"	"0.90"	"12.29"	"17.85"	"38.69"	"8.90"	"13.49"	""	"2"	"0"	"0"	"Green"	"12.3477046264865"
"False"	"IsMasterProteinCandidate"	"Q7ZWL1"	"PREP protein (Fragment) OS=Xenopus laevis GN=PREP PE=2 SV=1"	"3.71845949535193"	"2"	"2"	"2"	"1"	"753"	"84.923"	"6.34"	"0.67"	"0.62"	"0.59"	"0.98"	"0.90"	"12.29"	"17.85"	"38.69"	"8.90"	"13.49"	""	"2"	"0"	"0"	"Green"	"12.3477046264865"
"False"	"IsMasterProtein"	"Q6IR92"	"PREP protein (Fragment) OS=Xenopus laevis GN=PREP PE=2 SV=1"	"3.70860927152318"	"2"	"2"	"2"	"1"	"755"	"85.185"	"6.34"	"0.67"	"0.62"	"0.59"	"0.98"	"0.90"	"12.29"	"17.85"	"38.69"	"8.90"	"13.49"	""	"2"	"0"	"0"	"Green"	"12.3477046264865"
"False"	"IsMasterProtein"	"P42120"	"L-lactate dehydrogenase A chain OS=Xenopus laevis GN=ldha PE=2 SV=2"	"8.08383233532934"	"3"	"3"	"3"	"1"	"334"	"36.469"	"6.92"	"1.00"	"0.95"	"0.75"	"0.81"	"1.22"	"1.56"	"7.02"	"19.02"	"15.61"	"6.97"	""	"3"	"0"	"0"	"Green"	"12.3327706169645"
"False"	"IsMasterProtein"	"Q6DFI3"	"Tst-prov protein OS=Xenopus laevis GN=mpst PE=2 SV=1"	"16.3879598662207"	"7"	"7"	"7"	"1"	"299"	"33.686"	"6.74"	"0.73"	"0.86"	"0.96"	"1.08"	"0.90"	"34.68"	"13.55"	"11.60"	"9.03"	"6.65"	""	"7"	"0"	"0"	"Green"	"12.316069849867"
"False"	"IsMasterProtein"	"Q8JGT5"	"SUMO-activating enzyme subunit 1 OS=Xenopus laevis GN=sae1 PE=2 SV=1"	"12.5"	"4"	"5"	"3"	"1"	"344"	"38.223"	"5.77"	"0.62"	"0.98"	"0.94"	"1.23"	"0.98"	"1.73"	"1.83"	"13.24"	"4.47"	"17.64"	""	"4"	"0"	"0"	"Green"	"12.0791858832687"
"False"	"IsMasterProtein"	"Q7T0U9"	"Arcn1 protein OS=Xenopus laevis GN=arcn1 PE=2 SV=1"	"9.55165692007797"	"4"	"4"	"4"	"1"	"513"	"57.232"	"6.44"	"0.66"	"0.81"	"0.86"	"0.93"	"0.96"	"7.99"	"7.53"	"20.04"	"9.66"	"7.51"	""	"4"	"0"	"0"	"Green"	"11.9560236900959"
"False"	"IsMasterProtein"	"Q6PBB7"	"MGC68596 protein OS=Xenopus laevis GN=etfb PE=2 SV=1"	"16.1417322834646"	"5"	"5"	"5"	"1"	"254"	"27.497"	"8.37"	"0.68"	"0.76"	"0.92"	"1.04"	"1.04"	"2.41"	"2.52"	"6.20"	"8.63"	"8.54"	""	"5"	"0"	"0"	"Green"	"11.9344587189654"
"False"	"IsMasterProtein"	"Q66J73"	"MGC81714 protein OS=Xenopus laevis GN=abcf1 PE=2 SV=1"	"4.27927927927928"	"4"	"4"	"4"	"1"	"888"	"100.461"	"7.64"	"0.65"	"0.80"	"0.97"	"1.11"	"1.13"	"9.12"	"10.83"	"7.34"	"19.60"	"9.33"	""	"4"	"0"	"0"	"Green"	"11.8538678561157"
"False"	"IsMasterProtein"	"B7ZPZ8"	"Thymosin beta 4 peptide OS=Xenopus laevis GN=tmsb4x PE=2 SV=1"	"54.5454545454545"	"4"	"4"	"4"	"1"	"44"	"5.094"	"5.06"	"0.45"	"0.71"	"0.62"	"0.87"	"0.87"	"15.62"	"10.22"	"7.44"	"3.20"	"12.54"	""	"4"	"0"	"0"	"Green"	"11.8479516503971"
"False"	"IsMasterProtein"	"Q7SYU3"	"MGC64490 protein OS=Xenopus laevis GN=rps5 PE=2 SV=1"	"28.5714285714286"	"8"	"10"	"8"	"1"	"203"	"22.745"	"9.74"	"0.67"	"0.86"	"0.87"	"1.14"	"1.04"	"8.49"	"7.55"	"3.16"	"4.46"	"5.14"	""	"8"	"0"	"0"	"Green"	"11.8083219029092"
"False"	"IsMasterProtein"	"Q9PWG7"	"Coronin OS=Xenopus laevis GN=coro1c PE=2 SV=1"	"5"	"2"	"2"	"2"	"1"	"480"	"53.688"	"6.11"	"1.10"	"1.01"	"1.30"	"1.05"	"1.16"	"1.94"	"2.14"	"13.87"	"8.94"	"5.40"	""	"2"	"0"	"0"	"Green"	"11.7887405655098"
"False"	"IsMasterProteinCandidate"	"Q9PWG8"	"Coronin OS=Xenopus laevis PE=2 SV=1"	"5"	"2"	"2"	"2"	"1"	"480"	"53.771"	"6.16"	"1.10"	"1.01"	"1.30"	"1.05"	"1.16"	"1.94"	"2.14"	"13.87"	"8.94"	"5.40"	""	"2"	"0"	"0"	"Green"	"11.7887405655098"
"False"	"IsMasterProtein"	"Q641D5"	"MGC81978 protein OS=Xenopus laevis GN=hat1 PE=2 SV=1"	"15.9203980099502"	"5"	"5"	"5"	"1"	"402"	"47.196"	"5.41"	"0.69"	"0.84"	"0.83"	"1.16"	"1.01"	"17.87"	"0.70"	"9.36"	"9.11"	"8.85"	""	"5"	"0"	"0"	"Green"	"11.7310853098825"
"False"	"None"	"Q3B8D5"	"Katanin p60 ATPase-containing subunit A-like 2 OS=Xenopus laevis GN=katnal2 PE=2 SV=1"	"2.37623762376238"	"1"	"2"	"1"	"1"	"505"	"56.792"	"8.47"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"11.7199493079412"
"False"	"IsMasterProtein"	"P13926"	"Superoxide dismutase [Cu-Zn] A OS=Xenopus laevis GN=sod1-a PE=1 SV=2"	"17.2185430463576"	"3"	"3"	"3"	"1"	"151"	"15.712"	"5.96"	"0.67"	"0.82"	"0.86"	"1.04"	"0.97"	"12.74"	"2.49"	"14.63"	"7.71"	"4.33"	""	"3"	"0"	"0"	"Green"	"11.6953202177333"
"False"	"IsMasterProtein"	"Q91749"	"Oviduct specific protein-1A OS=Xenopus laevis GN=fosp1a PE=2 SV=1"	"12.0833333333333"	"5"	"5"	"5"	"1"	"480"	"53.15"	"5.54"	"0.93"	"0.56"	"0.57"	"0.91"	"0.66"	"8.30"	"3.85"	"10.90"	"9.33"	"29.43"	""	"5"	"0"	"0"	"Green"	"11.6865394120202"
"False"	"IsMasterProtein"	"Q6NTQ3"	"LOC414455 protein (Fragment) OS=Xenopus laevis GN=LOC414455 PE=2 SV=1"	"6.8259385665529"	"2"	"3"	"2"	"1"	"586"	"64.253"	"6.67"	"0.36"	"0.66"	"0.54"	"0.75"	"0.72"	"154.93"	"15.30"	"110.18"	"37.51"	"39.39"	""	"2"	"0"	"0"	"Green"	"11.6706589608356"
"False"	"IsMasterProtein"	"Q4FZX3"	"LOC432087 protein (Fragment) OS=Xenopus laevis GN=LOC432087 PE=2 SV=1"	"9.33333333333333"	"4"	"5"	"4"	"1"	"450"	"51.846"	"6.2"	"0.87"	"0.89"	"0.88"	"0.60"	"0.93"	"20.10"	"37.86"	"13.58"	"78.99"	"2.73"	""	"4"	"0"	"0"	"Green"	"11.6524404167635"
"False"	"IsMasterProtein"	"Q8AVT0"	"MGC53543 protein OS=Xenopus laevis GN=eno1 PE=2 SV=1"	"8.29493087557604"	"3"	"3"	"3"	"1"	"434"	"47.432"	"5.83"	"0.58"	"0.70"	"0.76"	"1.04"	"0.83"	"59.10"	"6.91"	"8.16"	"4.94"	"15.23"	""	"3"	"0"	"0"	"Green"	"11.6133009362919"
"False"	"IsMasterProtein"	"Q5XH49"	"Uncharacterized protein OS=Xenopus laevis PE=2 SV=1"	"10.2908277404922"	"5"	"5"	"4"	"1"	"447"	"51.231"	"7.72"	"0.61"	"0.89"	"0.88"	"1.12"	"1.21"	"4.94"	"4.44"	"1.53"	"6.98"	"2.99"	""	"5"	"0"	"0"	"Green"	"11.5983543563453"
"False"	"IsMasterProtein"	"Q7ZTJ1"	"Slc25a3-prov protein OS=Xenopus laevis GN=slc25a3 PE=2 SV=1"	"15.5988857938719"	"6"	"6"	"6"	"1"	"359"	"39.88"	"9.1"	"0.79"	"0.97"	"0.80"	"0.89"	"0.95"	"23.16"	"16.69"	"8.81"	"7.83"	"7.81"	""	"6"	"0"	"0"	"Green"	"11.5191649350682"
"False"	"IsMasterProteinCandidate"	"Q6P701"	"MGC68458 protein OS=Xenopus laevis GN=MGC68458 PE=2 SV=1"	"12.6"	"6"	"6"	"6"	"1"	"500"	"56.321"	"8.12"	"0.94"	"0.90"	"0.91"	"1.10"	"0.97"	"7.71"	"6.75"	"15.09"	"7.97"	"14.20"	""	"6"	"0"	"0"	"Green"	"11.5099543980705"
"False"	"IsMasterProtein"	"Q6GM94"	"MGC68458 protein OS=Xenopus laevis GN=MGC68458 PE=2 SV=1"	"12.6"	"6"	"6"	"6"	"1"	"500"	"56.281"	"7.99"	"0.94"	"0.90"	"0.91"	"1.10"	"0.97"	"7.71"	"6.75"	"15.09"	"7.97"	"14.20"	""	"6"	"0"	"0"	"Green"	"11.5099543980705"
"False"	"IsMasterProtein"	"Q7ZYG7"	"AP complex subunit beta OS=Xenopus laevis GN=ap2b1 PE=2 SV=1"	"6.09884332281809"	"6"	"7"	"6"	"1"	"951"	"105.553"	"5.34"	"0.74"	"0.84"	"0.97"	"0.93"	"0.91"	"16.00"	"7.48"	"8.32"	"9.18"	"10.34"	""	"6"	"0"	"0"	"Green"	"11.4919773775733"
"False"	"IsMasterProtein"	"Q9IAM5"	"Translin OS=Xenopus laevis GN=tsn PE=2 SV=1"	"19.2982456140351"	"4"	"5"	"4"	"1"	"228"	"26.278"	"5.54"	"0.83"	"0.79"	"0.83"	"1.04"	"1.06"	"3.28"	"12.93"	"22.40"	"4.27"	"4.21"	""	"4"	"0"	"0"	"Green"	"11.4892268308574"
"False"	"IsMasterProteinCandidate"	"Q6INH3"	"MGC82600 protein OS=Xenopus laevis GN=MGC82600 PE=2 SV=1"	"20.327868852459"	"5"	"5"	"5"	"1"	"305"	"33.587"	"9.91"	"0.92"	"0.82"	"0.82"	"1.04"	"1.08"	"18.21"	"15.18"	"30.43"	"18.69"	"13.01"	""	"5"	"0"	"0"	"Green"	"11.4315034409522"
"False"	"IsMasterProtein"	"Q0IH35"	"MGC154791 protein OS=Xenopus laevis GN=slc25a11 PE=2 SV=1"	"20.327868852459"	"5"	"5"	"5"	"1"	"305"	"33.574"	"9.8"	"0.92"	"0.82"	"0.82"	"1.04"	"1.08"	"18.21"	"15.18"	"30.43"	"18.69"	"13.01"	""	"5"	"0"	"0"	"Green"	"11.4315034409522"
"False"	"IsMasterProtein"	"Q8AVT9"	"Arpc1a protein OS=Xenopus laevis GN=arpc1a PE=2 SV=1"	"10"	"4"	"4"	"4"	"1"	"370"	"41.546"	"7.75"	"0.84"	"0.89"	"1.02"	"1.16"	"0.96"	"25.51"	"24.15"	"0.80"	"29.42"	"33.56"	""	"4"	"0"	"0"	"Green"	"11.3975843845867"
"False"	"IsMasterProtein"	"Q6DJH7"	"Sord-prov protein OS=Xenopus laevis GN=sord PE=2 SV=1"	"6.66666666666667"	"2"	"2"	"2"	"1"	"360"	"38.721"	"6.96"	"0.35"	"0.76"	"0.77"	"0.83"	"0.81"	"19.80"	"7.33"	"35.39"	"47.24"	"6.22"	""	"2"	"0"	"0"	"Green"	"11.3968603657667"
"False"	"IsMasterProtein"	"P30664"	"DNA replication licensing factor mcm4-B OS=Xenopus laevis GN=mcm4-b PE=1 SV=3"	"6.14136732329085"	"5"	"5"	"5"	"1"	"863"	"97.063"	"7.05"	"0.63"	"0.88"	"0.95"	"0.96"	"0.86"	"20.12"	"18.92"	"8.59"	"14.57"	"15.26"	""	"5"	"0"	"0"	"Green"	"11.3423937597163"
"False"	"IsMasterProtein"	"Q68F13"	"Succinyl-CoA ligase subunit beta OS=Xenopus laevis GN=sucla2 PE=2 SV=1"	"12.0087336244541"	"7"	"7"	"7"	"1"	"458"	"49.605"	"6.79"	"0.74"	"0.81"	"0.87"	"1.09"	"1.00"	"10.18"	"2.26"	"6.51"	"1.37"	"3.86"	""	"7"	"0"	"0"	"Green"	"11.2991472279935"
"False"	"IsMasterProtein"	"A1L2V6"	"Ts protein OS=Xenopus laevis GN=tyms PE=2 SV=1"	"16.1812297734628"	"6"	"6"	"6"	"1"	"309"	"35.141"	"6.33"	"0.65"	"0.86"	"0.84"	"0.99"	"1.01"	"16.15"	"7.76"	"13.37"	"8.60"	"23.63"	""	"6"	"0"	"0"	"Green"	"11.1988332113"
"False"	"IsMasterProtein"	"Q7SYV7"	"MGC64458 protein OS=Xenopus laevis GN=ftcd PE=2 SV=1"	"5.11727078891258"	"3"	"4"	"3"	"1"	"469"	"51.75"	"6.48"	"0.72"	"0.60"	"0.98"	"1.13"	"1.23"	"10.29"	"6.38"	"2.90"	"7.75"	"4.84"	""	"3"	"0"	"0"	"Green"	"11.1220802688725"
"False"	"IsMasterProtein"	"Q6GMZ1"	"MGC84552 protein OS=Xenopus laevis GN=rtca PE=2 SV=1"	"10.5413105413105"	"3"	"3"	"3"	"1"	"351"	"37.799"	"8.54"	"0.45"	"0.65"	"0.57"	"1.05"	"0.77"	"4.38"	"47.76"	"50.60"	"26.10"	"32.17"	""	"3"	"0"	"0"	"Green"	"11.1068606694759"
"False"	"IsMasterProtein"	"Q5PPY6"	"Eukaryotic translation initiation factor 3 subunit H OS=Xenopus laevis GN=eif3h PE=2 SV=1"	"7.78443113772455"	"3"	"3"	"3"	"1"	"334"	"38.367"	"6.02"	"0.57"	"0.89"	"0.81"	"1.11"	"1.03"	"17.05"	"3.95"	"11.42"	"8.50"	"5.75"	""	"3"	"0"	"0"	"Green"	"11.1062090432471"
"False"	"IsMasterProtein"	"Q6GLT8"	"Fumarylacetoacetate hydrolase domain-containing protein 2 OS=Xenopus laevis GN=fahd2 PE=2 SV=1"	"16.9278996865204"	"4"	"5"	"4"	"1"	"319"	"35.1"	"6.54"	"0.71"	"1.08"	"0.78"	"1.26"	"1.13"	"1.18"	"16.83"	"8.65"	"4.67"	"1.91"	""	"4"	"0"	"0"	"Green"	"11.0160786755376"
"False"	"IsMasterProtein"	"Q641D7"	"MGC81945 protein OS=Xenopus laevis GN=usp14 PE=2 SV=1"	"7.36196319018405"	"3"	"4"	"3"	"1"	"489"	"55.539"	"5.24"	"0.72"	"0.85"	"0.78"	"1.04"	"0.94"	"20.93"	"6.02"	"8.86"	"12.67"	"14.35"	""	"3"	"0"	"0"	"Green"	"11.0002918495463"
"False"	"IsMasterProtein"	"Q9W791"	"T-complex polypeptide 1 OS=Xenopus laevis GN=TCP1 PE=2 SV=1"	"6.12612612612613"	"4"	"5"	"4"	"1"	"555"	"59.942"	"6.48"	"0.66"	"0.76"	"0.78"	"1.08"	"0.96"	"12.68"	"6.82"	"13.19"	"6.32"	"11.63"	""	"4"	"0"	"0"	"Green"	"10.9630831400986"
"False"	"IsMasterProtein"	"Q6PAA1"	"MGC68559 protein OS=Xenopus laevis GN=MGC68559 PE=2 SV=1"	"7.72946859903382"	"1"	"1"	"1"	"1"	"207"	"23.593"	"5.81"	"0.55"	"0.52"	"0.82"	"0.99"	"0.18"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"10.942030086686"
"False"	"IsMasterProtein"	"Q7T0P9"	"Pgm3-prov protein OS=Xenopus laevis GN=pgm3 PE=2 SV=1"	"6.64206642066421"	"3"	"3"	"3"	"1"	"542"	"60.027"	"6.13"	"0.69"	"0.88"	"0.78"	"0.92"	"0.89"	"4.16"	"14.07"	"13.71"	"12.25"	"22.53"	""	"3"	"0"	"0"	"Green"	"10.9052030893595"
"False"	"IsMasterProtein"	"Q8AVC1"	"Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Xenopus laevis GN=anp32b PE=2 SV=1"	"16.3179916317992"	"4"	"4"	"4"	"1"	"239"	"27.399"	"4.07"	"0.68"	"0.75"	"0.74"	"0.95"	"0.84"	"8.15"	"4.55"	"11.75"	"7.88"	"16.21"	""	"4"	"0"	"0"	"Green"	"10.773171234011"
