"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProtein"	"Q63ZG7"	"Carboxypeptidase OS=Xenopus laevis GN=ctsa PE=2 SV=1"	"6.59574468085106"	"3"	"3"	"3"	"1"	"470"	"52.899"	"6.14"	"0.64"	"0.68"	"0.82"	"0.76"	"0.75"	"5.30"	"15.07"	"11.52"	"6.49"	"3.41"	""	"3"	"0"	"0"	"Green"	"11.8544957473597"
"False"	"IsMasterProtein"	"A1A638"	"Dbib protein OS=Xenopus laevis GN=dbi PE=2 SV=1"	"28.448275862069"	"3"	"3"	"3"	"1"	"116"	"13.056"	"6.54"	"0.99"	"0.89"	"1.02"	"0.93"	"0.85"	"9.18"	"2.77"	"22.25"	"7.69"	"5.43"	""	"3"	"0"	"0"	"Green"	"11.8056065544856"
"False"	"IsMasterProtein"	"Q5PPY6"	"Eukaryotic translation initiation factor 3 subunit H OS=Xenopus laevis GN=eif3h PE=2 SV=1"	"8.08383233532934"	"3"	"3"	"3"	"1"	"334"	"38.367"	"6.02"	"0.65"	"0.61"	"0.92"	"0.79"	"0.60"	"12.09"	"25.05"	"24.73"	"9.64"	"9.10"	""	"3"	"0"	"0"	"Green"	"11.6946400124397"
"False"	"IsMasterProtein"	"Q6DFI3"	"Tst-prov protein OS=Xenopus laevis GN=mpst PE=2 SV=1"	"19.0635451505017"	"7"	"7"	"7"	"1"	"299"	"33.686"	"6.74"	"0.76"	"0.78"	"0.94"	"0.84"	"0.90"	"16.73"	"23.71"	"3.69"	"8.77"	"4.25"	""	"7"	"0"	"0"	"Green"	"11.6249930100371"
"False"	"IsMasterProtein"	"Q7ZTK0"	"MGC53106 protein OS=Xenopus laevis PE=2 SV=1"	"7.05128205128205"	"4"	"4"	"4"	"1"	"468"	"50.499"	"7.74"	"0.81"	"0.82"	"0.90"	"0.74"	"0.90"	"8.42"	"3.35"	"4.26"	"15.48"	"1.43"	""	"4"	"0"	"0"	"Green"	"11.6136829362605"
"False"	"IsMasterProtein"	"Q32NT6"	"Ece1 protein OS=Xenopus laevis GN=ece1 PE=2 SV=1"	"6.00522193211488"	"4"	"4"	"4"	"1"	"766"	"87.155"	"5.91"	"0.75"	"0.72"	"0.34"	"0.42"	"0.79"	"7.15"	"22.38"	"121.76"	"6.75"	"18.20"	""	"4"	"0"	"0"	"Green"	"11.6130151986695"
"False"	"IsMasterProteinCandidate"	"Q7ZTK3"	"Ece1 protein OS=Xenopus laevis GN=ece1 PE=2 SV=1"	"6.11702127659574"	"4"	"4"	"4"	"1"	"752"	"85.509"	"6.01"	"0.75"	"0.72"	"0.34"	"0.42"	"0.79"	"7.15"	"22.38"	"121.76"	"6.75"	"18.20"	""	"4"	"0"	"0"	"Green"	"11.6130151986695"
"False"	"IsMasterProtein"	"Q7T0Y5"	"Acads protein OS=Xenopus laevis GN=acads PE=2 SV=1"	"7.09046454767726"	"3"	"3"	"3"	"1"	"409"	"44.364"	"7.69"	"0.73"	"1.05"	"0.96"	"0.65"	"0.90"	"12.92"	"28.11"	"12.29"	"22.73"	"5.45"	""	"3"	"0"	"0"	"Green"	"11.5958716016599"
"False"	"IsMasterProtein"	"Q6AZJ0"	"Glutamate dehydrogenase OS=Xenopus laevis GN=glud1 PE=2 SV=1"	"9.62962962962963"	"6"	"7"	"5"	"1"	"540"	"59.528"	"7.96"	"1.05"	"0.80"	"0.87"	"0.74"	"1.02"	"12.03"	"25.81"	"3.11"	"0.91"	"29.28"	""	"6"	"0"	"0"	"Green"	"11.594136436652"
"False"	"IsMasterProtein"	"Q68FI3"	"D-dopachrome decarboxylase-A OS=Xenopus laevis GN=ddt-a PE=3 SV=1"	"22.0338983050847"	"2"	"2"	"2"	"1"	"118"	"12.869"	"7.14"	""	""	""	""	""	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"11.4679292688359"
"False"	"IsMasterProtein"	"Q7SZA5"	"MGC64312 protein OS=Xenopus laevis GN=rpl29 PE=2 SV=1"	"16"	"1"	"1"	"1"	"1"	"75"	"8.549"	"11.59"	"0.74"	"0.58"	"0.87"	"0.78"	"0.83"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"11.3919101978096"
"False"	"IsMasterProteinCandidate"	"Q63ZQ1"	"Septin-2B OS=Xenopus laevis GN=sept2-b PE=2 SV=1"	"11.9318181818182"	"3"	"3"	"3"	"1"	"352"	"40.425"	"6.55"	"0.70"	"1.03"	"1.25"	"0.82"	"0.92"	"15.95"	"0.25"	"2.28"	"25.31"	"12.74"	""	"3"	"0"	"0"	"Green"	"11.3817352536309"
"False"	"IsMasterProtein"	"Q9DE33"	"Septin-2A OS=Xenopus laevis GN=sept2-a PE=1 SV=1"	"11.7977528089888"	"3"	"3"	"3"	"1"	"356"	"40.902"	"6.42"	"0.70"	"1.03"	"1.25"	"0.82"	"0.92"	"15.95"	"0.25"	"2.28"	"25.31"	"12.74"	""	"3"	"0"	"0"	"Green"	"11.3817352536309"
"False"	"IsMasterProtein"	"Q66KU5"	"MGC85428 protein OS=Xenopus laevis GN=rpl36a PE=2 SV=1"	"23.5849056603774"	"4"	"5"	"4"	"1"	"106"	"12.453"	"10.58"	"0.72"	"0.77"	"0.86"	"0.85"	"0.93"	"7.42"	"21.73"	"13.19"	"9.30"	"12.11"	""	"4"	"0"	"0"	"Green"	"11.3354307694069"
"False"	"IsMasterProtein"	"Q8AVN8"	"Cdc37-prov protein OS=Xenopus laevis GN=cdc37 PE=2 SV=1"	"10.2425876010782"	"4"	"4"	"4"	"1"	"371"	"43.459"	"5.21"	"0.91"	"0.86"	"1.21"	"0.93"	"1.04"	"14.19"	"12.02"	"4.82"	"11.05"	"8.16"	""	"4"	"0"	"0"	"Green"	"11.2339204552463"
"False"	"IsMasterProtein"	"P45695"	"Cofilin-1-A OS=Xenopus laevis GN=cfl1-a PE=1 SV=3"	"40.4761904761905"	"5"	"5"	"5"	"1"	"168"	"19.054"	"7.75"	"0.87"	"0.60"	"0.88"	"0.80"	"0.69"	"15.84"	"6.99"	"7.03"	"10.48"	"2.08"	""	"5"	"0"	"0"	"Green"	"11.0665538987108"
"False"	"IsMasterProtein"	"Q6INN4"	"MGC82295 protein OS=Xenopus laevis GN=cox5b.2 PE=2 SV=1"	"16.793893129771"	"2"	"2"	"2"	"1"	"131"	"14.839"	"8.81"	"0.88"	"0.80"	"0.92"	"0.67"	"0.90"	"9.74"	"11.86"	"9.54"	"4.20"	"5.96"	""	"2"	"0"	"0"	"Green"	"11.0047710084385"
"False"	"IsMasterProtein"	"Q66KW1"	"MGC85384 protein OS=Xenopus laevis GN=rpl29 PE=2 SV=1"	"22.6666666666667"	"2"	"3"	"2"	"1"	"75"	"8.566"	"11.6"	"1.49"	"0.49"	"0.73"	"0.82"	"0.82"	"2.00"	"20.55"	"8.73"	"8.64"	"6.91"	""	"2"	"0"	"0"	"Green"	"10.9942038553014"
"False"	"IsMasterProteinCandidate"	"Q0IH65"	"LOC733268 protein OS=Xenopus laevis GN=LOC733268 PE=2 SV=1"	"8.60655737704918"	"2"	"3"	"2"	"1"	"244"	"26.512"	"4.82"	"0.60"	"0.79"	"0.96"	"1.02"	"0.79"	"20.99"	"10.07"	"20.68"	"3.80"	"12.53"	""	"2"	"0"	"0"	"Green"	"10.9424677127246"
"False"	"IsMasterProtein"	"Q4V7H4"	"LOC733268 protein (Fragment) OS=Xenopus laevis GN=LOC733268 PE=2 SV=1"	"7.60869565217391"	"2"	"3"	"2"	"1"	"276"	"29.994"	"4.81"	"0.60"	"0.79"	"0.96"	"1.02"	"0.79"	"20.99"	"10.07"	"20.68"	"3.80"	"12.53"	""	"2"	"0"	"0"	"Green"	"10.9424677127246"
"False"	"IsMasterProteinCandidate"	"Q6IRR7"	"MGC80011 protein OS=Xenopus laevis GN=MGC80011 PE=2 SV=1"	"13.7640449438202"	"3"	"3"	"3"	"1"	"356"	"39.842"	"5.49"	"1.19"	"1.23"	"2.01"	"1.02"	"1.04"	"27.26"	"29.66"	"23.80"	""	""	""	"3"	"0"	"0"	"Green"	"10.8917780748236"
"False"	"IsMasterProtein"	"Q7ZTN3"	"Pon1-prov protein OS=Xenopus laevis GN=pon2 PE=2 SV=1"	"13.7254901960784"	"3"	"3"	"3"	"1"	"357"	"40.201"	"5.16"	"1.19"	"1.23"	"2.01"	"1.02"	"1.04"	"27.26"	"29.66"	"23.80"	""	""	""	"3"	"0"	"0"	"Green"	"10.8917780748236"
"False"	"IsMasterProtein"	"Q642Q6"	"S-formylglutathione hydrolase OS=Xenopus laevis GN=MGC84363 PE=2 SV=1"	"17.0212765957447"	"4"	"4"	"4"	"1"	"282"	"31.521"	"6.44"	""	""	""	""	""	""	""	""	""	""	""	"4"	"0"	"0"	"Green"	"10.8727244797702"
"False"	"IsMasterProtein"	"Q01588"	"Replication protein A 70 kDa DNA-binding subunit OS=Xenopus laevis GN=rpa1 PE=1 SV=1"	"9.19540229885057"	"5"	"5"	"5"	"1"	"609"	"67.044"	"8.06"	"0.89"	"0.80"	"0.94"	"1.02"	"0.98"	"34.92"	"23.57"	"13.18"	"9.84"	"8.14"	""	"5"	"0"	"0"	"Green"	"10.865853201866"
"False"	"IsMasterProtein"	"Q7SZS2"	"Phosphotriesterase-related protein OS=Xenopus laevis GN=pter PE=2 SV=1"	"18.6246418338109"	"5"	"6"	"5"	"1"	"349"	"38.727"	"6.05"	"0.82"	"0.83"	"1.14"	"0.84"	"0.87"	"5.79"	"2.13"	"7.11"	"9.03"	"7.90"	""	"5"	"0"	"0"	"Green"	"10.8138479468723"
"False"	"IsMasterProtein"	"Q6P6Z0"	"DNA damage-binding protein 1 OS=Xenopus laevis GN=ddb1 PE=2 SV=1"	"3.33333333333333"	"4"	"4"	"4"	"1"	"1140"	"126.752"	"5.24"	"0.68"	"0.59"	"0.99"	"0.66"	"0.91"	"17.34"	"32.22"	"7.45"	"3.81"	"2.38"	""	"4"	"0"	"0"	"Green"	"10.7766210073921"
"False"	"IsMasterProtein"	"Q6GLZ5"	"Septin-7 OS=Xenopus laevis GN=sept7 PE=2 SV=1"	"7.05882352941176"	"3"	"5"	"3"	"1"	"425"	"49.437"	"8.21"	"0.70"	"0.54"	"0.85"	"0.72"	"0.82"	"11.70"	"26.55"	"21.31"	"13.29"	"3.39"	""	"3"	"0"	"0"	"Green"	"10.7734073986709"
"False"	"IsMasterProtein"	"Q7ZWP4"	"MGC53205 protein OS=Xenopus laevis GN=tubb4a PE=2 SV=1"	"6.08108108108108"	"2"	"3"	"2"	"1"	"444"	"49.718"	"4.92"	"0.86"	"0.56"	"0.73"	"0.72"	"0.70"	"16.37"	"0.14"	"0.46"	"15.47"	"14.38"	""	"2"	"0"	"0"	"Green"	"10.7283952549427"
"False"	"IsMasterProtein"	"Q561L6"	"Probable imidazolonepropionase OS=Xenopus laevis GN=amdhd1 PE=2 SV=1"	"13.6986301369863"	"6"	"7"	"6"	"1"	"438"	"47.779"	"6.76"	"0.75"	"0.71"	"1.14"	"0.88"	"0.78"	"4.77"	"21.23"	"4.64"	"4.01"	"10.33"	""	"6"	"0"	"0"	"Green"	"10.7242812440748"
"False"	"IsMasterProtein"	"P79929"	"LOC397932 protein OS=Xenopus laevis GN=LOC397932 PE=2 SV=2"	"11.0047846889952"	"1"	"1"	"1"	"1"	"209"	"24.415"	"5.17"	"0.80"	"1.60"	"0.99"	"1.32"	"1.46"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"10.7077196698444"
"False"	"IsMasterProtein"	"Q7ZWS4"	"MGC53764 protein OS=Xenopus laevis GN=rpn2 PE=2 SV=1"	"7.92393026941363"	"5"	"6"	"5"	"1"	"631"	"69.188"	"5.24"	"0.70"	"0.88"	"0.93"	"0.88"	"0.83"	"26.74"	"18.11"	"3.75"	"3.86"	"7.76"	""	"5"	"0"	"0"	"Green"	"10.7056267047752"
"False"	"IsMasterProtein"	"Q7T0P9"	"Pgm3-prov protein OS=Xenopus laevis GN=pgm3 PE=2 SV=1"	"8.85608856088561"	"5"	"5"	"5"	"1"	"542"	"60.027"	"6.13"	"0.94"	"0.76"	"1.24"	"0.89"	"0.76"	"28.65"	"10.00"	"8.23"	"11.39"	"5.74"	""	"5"	"0"	"0"	"Green"	"10.6945913880874"
"False"	"IsMasterProtein"	"Q6PB03"	"Phospholipase D3 OS=Xenopus laevis GN=pld3 PE=2 SV=1"	"12.5760649087221"	"6"	"7"	"6"	"1"	"493"	"56.184"	"7.3"	"0.79"	"0.76"	"0.94"	"0.86"	"0.77"	"13.07"	"9.07"	"4.30"	"9.33"	"14.64"	""	"6"	"0"	"0"	"Green"	"10.6248798777603"
"False"	"IsMasterProtein"	"Q7ZTJ1"	"Slc25a3-prov protein OS=Xenopus laevis GN=slc25a3 PE=2 SV=1"	"6.96378830083566"	"4"	"4"	"4"	"1"	"359"	"39.88"	"9.1"	"0.85"	"0.88"	"0.99"	"1.01"	"1.20"	"10.99"	"23.85"	"9.05"	"9.05"	"9.41"	""	"4"	"0"	"0"	"Green"	"10.5470626265087"
"False"	"IsMasterProtein"	"A0JPH8"	"Tetraspanin OS=Xenopus laevis GN=LOC100036800 PE=2 SV=1"	"16.3934426229508"	"5"	"6"	"5"	"1"	"244"	"27.173"	"8.59"	"0.73"	"0.79"	"0.72"	"1.01"	"1.03"	"7.53"	"19.33"	"22.03"	"8.60"	"3.00"	""	"5"	"0"	"0"	"Green"	"10.479792527954"
"False"	"IsMasterProtein"	"Q6GMZ1"	"MGC84552 protein OS=Xenopus laevis GN=rtca PE=2 SV=1"	"8.83190883190883"	"3"	"4"	"3"	"1"	"351"	"37.799"	"8.54"	"0.77"	"0.96"	"1.27"	"1.06"	"0.96"	"10.79"	"13.77"	"3.27"	"7.71"	"3.82"	""	"3"	"0"	"0"	"Green"	"10.4564751858186"
"False"	"IsMasterProteinCandidate"	"Q91866"	"Tm7 protein OS=Xenopus laevis GN=Tm7 PE=2 SV=2"	"11.2903225806452"	"4"	"4"	"4"	"1"	"248"	"28.991"	"4.83"	"0.87"	"0.88"	"0.95"	"1.01"	"0.87"	"2.12"	"4.13"	"4.02"	"12.02"	"0.42"	""	"4"	"0"	"0"	"Green"	"10.4488226254386"
"False"	"IsMasterProtein"	"Q01173-2"	"Isoform 2 of Tropomyosin alpha-1 chain OS=Xenopus laevis GN=tpm1"	"11.2903225806452"	"4"	"4"	"4"	"1"	"248"	"29.021"	"4.83"	"0.87"	"0.88"	"0.95"	"1.01"	"0.87"	"2.12"	"4.13"	"4.02"	"12.02"	"0.42"	""	"4"	"0"	"0"	"Green"	"10.4488226254386"
"False"	"IsMasterProtein"	"Q6I803"	"Calcium-binding protein p26olf OS=Xenopus laevis GN=s100a11 PE=2 SV=1"	"15.1376146788991"	"3"	"4"	"3"	"1"	"218"	"24.928"	"6.11"	"0.68"	"0.51"	"0.60"	"0.65"	"0.80"	"11.64"	"23.02"	"39.31"	"2.72"	"7.23"	""	"3"	"0"	"0"	"Green"	"10.3763938700154"
"False"	"IsMasterProtein"	"A2RRW9"	"Cops4 protein OS=Xenopus laevis GN=cops4 PE=2 SV=1"	"5.91133004926108"	"2"	"2"	"2"	"1"	"406"	"46.32"	"5.85"	"0.61"	"0.82"	"0.97"	"0.66"	"0.69"	"35.60"	"23.08"	"6.54"	"35.85"	"5.91"	""	"2"	"0"	"0"	"Green"	"10.2627409217845"
"False"	"IsMasterProtein"	"A8WH35"	"NMDA receptor regulated 1-like OS=Xenopus laevis GN=naa15 PE=2 SV=1"	"7.40740740740741"	"8"	"9"	"8"	"1"	"864"	"101.016"	"6.9"	"0.93"	"0.67"	"0.91"	"0.88"	"0.88"	"6.61"	"7.14"	"4.10"	"5.50"	"8.89"	""	"8"	"0"	"0"	"Green"	"10.2568241385574"
"False"	"IsMasterProtein"	"Q7T0W0"	"Dihydrolipoyl dehydrogenase OS=Xenopus laevis GN=dld PE=2 SV=1"	"6.8762278978389"	"4"	"4"	"4"	"1"	"509"	"54.246"	"7.53"	"0.74"	"0.99"	"0.97"	"0.79"	"0.97"	"17.75"	"6.20"	"16.69"	"32.11"	"26.81"	""	"4"	"0"	"0"	"Green"	"10.2293604378715"
"False"	"IsMasterProteinCandidate"	"Q5U5C4"	"Pa2g4 protein OS=Xenopus laevis GN=Pa2g4 PE=2 SV=1"	"12.0512820512821"	"4"	"4"	"4"	"1"	"390"	"43.458"	"6.99"	"0.71"	"0.73"	"0.95"	"0.77"	"0.94"	"10.33"	"1.47"	"4.22"	"5.23"	"10.65"	""	"4"	"0"	"0"	"Green"	"10.2185315620501"
"False"	"IsMasterProtein"	"Q7ZXR5"	"Pa2g4 protein (Fragment) OS=Xenopus laevis GN=Pa2g4 PE=2 SV=1"	"11.8987341772152"	"4"	"4"	"4"	"1"	"395"	"44.077"	"7.47"	"0.71"	"0.73"	"0.95"	"0.77"	"0.94"	"10.33"	"1.47"	"4.22"	"5.23"	"10.65"	""	"4"	"0"	"0"	"Green"	"10.2185315620501"
"False"	"IsMasterProtein"	"Q90ZB3"	"Rho-GDI like protein OS=Xenopus laevis GN=RG PE=2 SV=1"	"18.0904522613065"	"3"	"3"	"3"	"1"	"199"	"22.741"	"5.21"	"0.56"	"0.66"	"0.99"	"0.79"	"0.79"	"12.30"	"40.45"	"9.07"	"1.33"	"17.44"	""	"3"	"0"	"0"	"Green"	"10.1766365216506"
"False"	"IsMasterProtein"	"Q5U555"	"LOC495365 protein OS=Xenopus laevis GN=LOC495365 PE=2 SV=1"	"24"	"4"	"4"	"4"	"1"	"250"	"28.568"	"6.15"	"0.95"	"0.69"	"0.78"	"0.73"	"0.95"	"27.48"	"58.49"	"3.73"	"37.86"	"21.24"	""	"4"	"0"	"0"	"Green"	"10.1545151657853"
"False"	"IsMasterProtein"	"P52170"	"Importin subunit alpha-5 OS=Xenopus laevis GN=kpna1 PE=1 SV=2"	"4.78927203065134"	"2"	"2"	"2"	"1"	"522"	"57.652"	"5.41"	"0.64"	"0.86"	"0.84"	"0.71"	"0.72"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"10.1507381595196"
"False"	"IsMasterProteinCandidate"	"Q4QR45"	"Importin subunit alpha OS=Xenopus laevis GN=kpna7 PE=2 SV=1"	"4.78927203065134"	"2"	"2"	"2"	"1"	"522"	"57.653"	"5.41"	"0.64"	"0.86"	"0.84"	"0.71"	"0.72"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"10.1507381595196"
"False"	"IsMasterProtein"	"Q7ZYF2"	"Translationally-controlled tumor protein homolog OS=Xenopus laevis GN=tpt1 PE=1 SV=1"	"22.093023255814"	"6"	"6"	"6"	"1"	"172"	"19.514"	"4.79"	"0.79"	"0.69"	"0.85"	"0.80"	"0.76"	"9.64"	"15.52"	"7.02"	"6.50"	"11.50"	""	"6"	"0"	"0"	"Green"	"10.1167738868876"
"False"	"IsMasterProtein"	"Q9PTV2"	"Thimet oligopeptidase OS=Xenopus laevis GN=thop1 PE=2 SV=1"	"4.37956204379562"	"4"	"4"	"4"	"1"	"685"	"78.088"	"6.38"	"0.87"	"0.75"	"0.96"	"0.83"	"1.05"	"0.96"	"6.07"	"9.64"	"9.49"	"4.63"	""	"4"	"0"	"0"	"Green"	"10.0506629381542"
"False"	"IsMasterProtein"	"Q6GLW2"	"MGC84168 protein OS=Xenopus laevis GN=psme2 PE=2 SV=1"	"11.1570247933884"	"3"	"3"	"3"	"1"	"242"	"28.074"	"5.47"	"0.82"	"1.03"	"1.07"	"1.02"	"0.81"	"7.14"	"39.73"	"10.96"	"8.66"	"27.26"	""	"3"	"0"	"0"	"Green"	"10.0484157664141"
"False"	"IsMasterProtein"	"Q66KR0"	"LOC446923 protein (Fragment) OS=Xenopus laevis GN=LOC446923 PE=2 SV=1"	"16.1434977578475"	"3"	"3"	"3"	"1"	"223"	"24.247"	"9.66"	"0.82"	"0.83"	"1.35"	"0.85"	"0.90"	"19.37"	"38.12"	"41.92"	"20.01"	"7.90"	""	"3"	"0"	"0"	"Green"	"10.0333702273806"
"False"	"IsMasterProtein"	"Q7ZY80"	"Dpp3-A-prov protein (Fragment) OS=Xenopus laevis GN=dpp3-A-prov PE=2 SV=1"	"9.78552278820375"	"9"	"10"	"9"	"1"	"746"	"84.275"	"5.31"	"0.83"	"0.78"	"1.01"	"1.00"	"1.05"	"27.10"	"10.65"	"6.71"	"5.43"	"3.06"	""	"9"	"0"	"0"	"Green"	"10.0227197170786"
"False"	"IsMasterProteinCandidate"	"Q6PA12"	"Dpp3-A-prov protein OS=Xenopus laevis GN=dpp3 PE=2 SV=1"	"9.95907230559345"	"9"	"10"	"9"	"1"	"733"	"82.861"	"5.27"	"0.83"	"0.78"	"1.01"	"1.00"	"1.05"	"27.10"	"10.65"	"6.71"	"5.43"	"3.06"	""	"9"	"0"	"0"	"Green"	"10.0227197170786"
"False"	"IsMasterProtein"	"P47904"	"40S ribosomal protein S27 OS=Xenopus laevis GN=rps27 PE=3 SV=2"	"28.5714285714286"	"2"	"2"	"2"	"1"	"84"	"9.469"	"9.45"	"0.80"	"0.75"	"0.89"	"0.70"	"0.79"	"17.46"	"4.37"	"5.55"	"29.36"	"10.07"	""	"2"	"0"	"0"	"Green"	"9.98451218117582"
"False"	"IsMasterProtein"	"Q5XGR3"	"Peptidyl-prolyl cis-trans isomerase OS=Xenopus laevis GN=LOC495270 PE=2 SV=1"	"23.6111111111111"	"6"	"6"	"6"	"1"	"216"	"23.816"	"9.29"	"0.78"	"0.77"	"1.03"	"0.90"	"0.70"	"13.25"	"16.59"	"8.51"	"6.59"	"8.26"	""	"6"	"0"	"0"	"Green"	"9.92080440096019"
"False"	"IsMasterProtein"	"A7YYL5"	"40S ribosomal protein S12 OS=Xenopus laevis GN=LOC100126614 PE=2 SV=1"	"13.6363636363636"	"2"	"3"	"2"	"1"	"132"	"14.457"	"7.24"	"0.68"	"0.68"	"0.74"	"0.72"	"0.67"	"27.57"	"14.62"	"10.75"	"6.85"	"3.26"	""	"2"	"0"	"0"	"Green"	"9.92006550133348"
"False"	"IsMasterProteinCandidate"	"Q6PH94"	"40S ribosomal protein S12 OS=Xenopus laevis GN=rps12 PE=2 SV=1"	"13.6363636363636"	"2"	"3"	"2"	"1"	"132"	"14.532"	"7.24"	"0.68"	"0.68"	"0.74"	"0.72"	"0.67"	"27.57"	"14.62"	"10.75"	"6.85"	"3.26"	""	"2"	"0"	"0"	"Green"	"9.92006550133348"
"False"	"IsMasterProteinCandidate"	"P47840"	"40S ribosomal protein S12 OS=Xenopus laevis GN=rps12 PE=2 SV=2"	"13.6363636363636"	"2"	"3"	"2"	"1"	"132"	"14.492"	"7.15"	"0.68"	"0.68"	"0.74"	"0.72"	"0.67"	"27.57"	"14.62"	"10.75"	"6.85"	"3.26"	""	"2"	"0"	"0"	"Green"	"9.92006550133348"
"False"	"IsMasterProteinCandidate"	"Q7ZY09"	"40S ribosomal protein S12 OS=Xenopus laevis GN=rps12 PE=2 SV=1"	"13.6363636363636"	"2"	"3"	"2"	"1"	"132"	"14.505"	"7.24"	"0.68"	"0.68"	"0.74"	"0.72"	"0.67"	"27.57"	"14.62"	"10.75"	"6.85"	"3.26"	""	"2"	"0"	"0"	"Green"	"9.92006550133348"
"False"	"IsMasterProtein"	"P70011"	"Nucleoside diphosphate kinase A2 OS=Xenopus laevis PE=2 SV=1"	"6.49350649350649"	"1"	"1"	"1"	"1"	"154"	"17.491"	"6.57"	"1.00"	"0.58"	"0.81"	"0.75"	"0.76"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"9.83994420065374"
"False"	"IsMasterProtein"	"Q7ZWW5"	"Abcf2-prov protein OS=Xenopus laevis GN=abcf2 PE=2 SV=1"	"7.41350906095552"	"5"	"5"	"5"	"1"	"607"	"69.069"	"7.08"	"0.86"	"0.80"	"1.13"	"0.96"	"1.08"	"18.51"	"9.92"	"8.40"	"6.19"	"9.92"	""	"5"	"0"	"0"	"Green"	"9.78388610476203"
"False"	"IsMasterProteinCandidate"	"Q6INM6"	"MGC82347 protein OS=Xenopus laevis GN=MGC82347 PE=2 SV=1"	"4.73815461346633"	"1"	"1"	"1"	"1"	"401"	"43.358"	"6.43"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"9.76324893845036"
"False"	"IsMasterProtein"	"Q804Z9"	"Cathepsin D OS=Xenopus laevis PE=2 SV=1"	"4.64547677261614"	"1"	"1"	"1"	"1"	"409"	"44.69"	"7.91"	"0.79"	"1.04"	"0.96"	"1.03"	"0.85"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"9.76210651604042"
"False"	"IsMasterProtein"	"Q7SY94"	"ATP synthase subunit alpha OS=Xenopus laevis GN=atp5a1 PE=2 SV=1"	"4.70162748643761"	"3"	"3"	"3"	"1"	"553"	"59.911"	"9.1"	"0.86"	"0.48"	"1.04"	"0.83"	"1.02"	"38.15"	"127.22"	"38.02"	"10.77"	"33.13"	""	"3"	"0"	"0"	"Green"	"9.69008711969032"
"False"	"IsMasterProteinCandidate"	"Q7M556"	"HnRNP-E2 b OS=Xenopus laevis GN=hnRNP-E2 copy b PE=2 SV=1"	"7.52351097178683"	"2"	"2"	"2"	"1"	"319"	"33.521"	"8.24"	"0.34"	"0.99"	"1.11"	"0.86"	"0.72"	"166.28"	"11.56"	"19.70"	"19.47"	"44.22"	""	"2"	"0"	"0"	"Green"	"9.68829751476378"
"False"	"IsMasterProteinCandidate"	"Q8AVV9"	"Pcbp2b protein OS=Xenopus laevis GN=pcbp3 PE=2 SV=1"	"6.79886685552408"	"2"	"2"	"2"	"1"	"353"	"37.076"	"7.72"	"0.34"	"0.99"	"1.11"	"0.86"	"0.72"	"166.28"	"11.56"	"19.70"	"19.47"	"44.22"	""	"2"	"0"	"0"	"Green"	"9.68829751476378"
"False"	"IsMasterProteinCandidate"	"Q9W702"	"HnRNP-E2 protein OS=Xenopus laevis GN=pcbp2 PE=2 SV=1"	"6.79886685552408"	"2"	"2"	"2"	"1"	"353"	"37.136"	"7.72"	"0.34"	"0.99"	"1.11"	"0.86"	"0.72"	"166.28"	"11.56"	"19.70"	"19.47"	"44.22"	""	"2"	"0"	"0"	"Green"	"9.68829751476378"
"False"	"IsMasterProtein"	"Q5XH78"	"Pcbp2 protein OS=Xenopus laevis GN=pcbp2 PE=2 SV=1"	"6.79886685552408"	"2"	"2"	"2"	"1"	"353"	"37.148"	"7.72"	"0.34"	"0.99"	"1.11"	"0.86"	"0.72"	"166.28"	"11.56"	"19.70"	"19.47"	"44.22"	""	"2"	"0"	"0"	"Green"	"9.68829751476378"
"False"	"IsMasterProtein"	"Q3KPS0"	"MGC131361 protein OS=Xenopus laevis GN=txndc17 PE=2 SV=1"	"13.7096774193548"	"2"	"2"	"2"	"1"	"124"	"14.167"	"5.38"	"0.72"	"0.70"	"0.90"	"0.95"	"0.90"	"22.00"	"31.47"	"15.37"	"11.35"	"1.50"	""	"2"	"0"	"0"	"Green"	"9.66037184373979"
