"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProtein"	"Q6PCE5"	"Succinyl-CoA:3-ketoacid-coenzyme A transferase OS=Xenopus laevis GN=oxct1 PE=2 SV=1"	"12.2641509433962"	"8"	"9"	"8"	"1"	"530"	"57.398"	"7.11"	"0.75"	"0.87"	"1.20"	"0.71"	"0.95"	"8.55"	"6.86"	"3.79"	"4.90"	"11.04"	""	"8"	"0"	"0"	"Green"	"10.1511169880862"
"False"	"IsMasterProtein"	"Q5M957"	"LOC496174 protein OS=Xenopus laevis GN=dera PE=2 SV=1"	"12.8930817610063"	"3"	"3"	"3"	"1"	"318"	"35.009"	"8.22"	"0.65"	"0.50"	"0.75"	"0.56"	"0.83"	"83.59"	"6.01"	"14.00"	"77.00"	"21.73"	""	"3"	"0"	"0"	"Green"	"10.1460270566158"
"False"	"IsMasterProteinCandidate"	"P47840"	"40S ribosomal protein S12 OS=Xenopus laevis GN=rps12 PE=2 SV=2"	"13.6363636363636"	"2"	"3"	"2"	"1"	"132"	"14.492"	"7.15"	"0.72"	"0.76"	"0.90"	"0.68"	"0.86"	"21.49"	"1.87"	"14.03"	"16.40"	"0.38"	""	"2"	"0"	"0"	"Green"	"10.1415904874047"
"False"	"IsMasterProteinCandidate"	"Q7ZY09"	"40S ribosomal protein S12 OS=Xenopus laevis GN=rps12 PE=2 SV=1"	"13.6363636363636"	"2"	"3"	"2"	"1"	"132"	"14.505"	"7.24"	"0.72"	"0.76"	"0.90"	"0.68"	"0.86"	"21.49"	"1.87"	"14.03"	"16.40"	"0.38"	""	"2"	"0"	"0"	"Green"	"10.1415904874047"
"False"	"IsMasterProtein"	"A7YYL5"	"40S ribosomal protein S12 OS=Xenopus laevis GN=LOC100126614 PE=2 SV=1"	"13.6363636363636"	"2"	"3"	"2"	"1"	"132"	"14.457"	"7.24"	"0.72"	"0.76"	"0.90"	"0.68"	"0.86"	"21.49"	"1.87"	"14.03"	"16.40"	"0.38"	""	"2"	"0"	"0"	"Green"	"10.1415904874047"
"False"	"IsMasterProteinCandidate"	"Q6PH94"	"40S ribosomal protein S12 OS=Xenopus laevis GN=rps12 PE=2 SV=1"	"13.6363636363636"	"2"	"3"	"2"	"1"	"132"	"14.532"	"7.24"	"0.72"	"0.76"	"0.90"	"0.68"	"0.86"	"21.49"	"1.87"	"14.03"	"16.40"	"0.38"	""	"2"	"0"	"0"	"Green"	"10.1415904874047"
"False"	"IsMasterProtein"	"Q66J46"	"MGC81964 protein OS=Xenopus laevis GN=csrp2 PE=2 SV=1"	"25"	"5"	"5"	"4"	"1"	"192"	"20.731"	"8.27"	"0.61"	"0.84"	"0.97"	"0.78"	"0.90"	"27.68"	"1.84"	"22.88"	"17.63"	"16.86"	""	"5"	"0"	"0"	"Green"	"10.1245557768661"
"False"	"IsMasterProtein"	"Q7ZY11"	"Eukaryotic translation initiation factor 2A OS=Xenopus laevis GN=eif2a PE=2 SV=2"	"4.29553264604811"	"3"	"3"	"3"	"1"	"582"	"64.776"	"8.54"	"0.69"	"0.64"	"1.15"	"1.00"	"1.14"	"25.14"	"51.69"	"3.80"	"1.95"	"1.73"	""	"3"	"0"	"0"	"Green"	"10.0940478555085"
"False"	"IsMasterProtein"	"Q7T0W0"	"Dihydrolipoyl dehydrogenase OS=Xenopus laevis GN=dld PE=2 SV=1"	"8.05500982318271"	"3"	"3"	"3"	"1"	"509"	"54.246"	"7.53"	"0.78"	"1.15"	"0.96"	"1.00"	"1.02"	"38.87"	"6.38"	"3.17"	"0.74"	"11.39"	""	"3"	"0"	"0"	"Green"	"10.0513919217908"
"False"	"IsMasterProtein"	"Q6PA42"	"MGC68589 protein OS=Xenopus laevis GN=hpgds PE=2 SV=1"	"10.8247422680412"	"2"	"2"	"2"	"1"	"194"	"22.436"	"5.52"	"0.71"	"0.93"	"0.80"	"0.85"	"1.42"	"13.63"	"14.93"	"31.28"	"23.68"	"4.87"	""	"2"	"0"	"0"	"Green"	"9.99690174756006"
"False"	"IsMasterProtein"	"Q92140"	"Serine/threonine-protein phosphatase OS=Xenopus laevis GN=ppp2cb PE=2 SV=1"	"10.3559870550162"	"4"	"6"	"4"	"1"	"309"	"35.555"	"5.43"	"0.69"	"0.98"	"1.16"	"0.82"	"0.87"	"11.65"	"5.90"	"2.88"	"6.53"	"7.80"	""	"4"	"0"	"0"	"Green"	"9.98424879336486"
"False"	"IsMasterProteinCandidate"	"Q7ZTK3"	"Ece1 protein OS=Xenopus laevis GN=ece1 PE=2 SV=1"	"3.19148936170213"	"2"	"2"	"2"	"1"	"752"	"85.509"	"6.01"	"0.52"	"0.91"	"1.01"	"0.87"	"1.18"	"71.10"	"14.09"	"19.63"	"0.81"	"8.22"	""	"2"	"0"	"0"	"Green"	"9.88229832672959"
"False"	"IsMasterProtein"	"Q32NT6"	"Ece1 protein OS=Xenopus laevis GN=ece1 PE=2 SV=1"	"3.1331592689295"	"2"	"2"	"2"	"1"	"766"	"87.155"	"5.91"	"0.52"	"0.91"	"1.01"	"0.87"	"1.18"	"71.10"	"14.09"	"19.63"	"0.81"	"8.22"	""	"2"	"0"	"0"	"Green"	"9.88229832672959"
"False"	"IsMasterProteinCandidate"	"B6RBR2"	"Endothelin converting enzyme-1 OS=Xenopus laevis GN=ECE-1 PE=2 SV=1"	"3.19148936170213"	"2"	"2"	"2"	"1"	"752"	"85.539"	"5.92"	"0.52"	"0.91"	"1.01"	"0.87"	"1.18"	"71.10"	"14.09"	"19.63"	"0.81"	"8.22"	""	"2"	"0"	"0"	"Green"	"9.88229832672959"
"False"	"IsMasterProtein"	"Q7ZXY3"	"Crc protein OS=Xenopus laevis GN=calr PE=2 SV=1"	"8.85167464114833"	"5"	"5"	"5"	"1"	"418"	"48.998"	"4.53"	"0.70"	"0.90"	"1.14"	"0.77"	"0.75"	"5.51"	"4.60"	"2.74"	"12.86"	"16.04"	""	"5"	"0"	"0"	"Green"	"9.84817921881962"
"False"	"IsMasterProteinCandidate"	"Q91710"	"Calreticulin (Fragment) OS=Xenopus laevis PE=2 SV=1"	"9.00243309002433"	"5"	"5"	"5"	"1"	"411"	"48.314"	"4.51"	"0.70"	"0.90"	"1.14"	"0.77"	"0.75"	"5.51"	"4.60"	"2.74"	"12.86"	"16.04"	""	"5"	"0"	"0"	"Green"	"9.84817921881962"
"False"	"IsMasterProteinCandidate"	"Q7ZWU8"	"Calr protein OS=Xenopus laevis GN=calr PE=2 SV=1"	"8.95883777239709"	"5"	"5"	"5"	"1"	"413"	"48.491"	"4.54"	"0.70"	"0.90"	"1.14"	"0.77"	"0.75"	"5.51"	"4.60"	"2.74"	"12.86"	"16.04"	""	"5"	"0"	"0"	"Green"	"9.84817921881962"
"False"	"IsMasterProtein"	"Q6NUD2"	"MGC81047 protein OS=Xenopus laevis GN=dtymk PE=2 SV=1"	"15.5660377358491"	"3"	"4"	"3"	"1"	"212"	"24.033"	"7.49"	"0.76"	"0.78"	"0.87"	"0.74"	"0.76"	"8.59"	"7.68"	"2.23"	"3.00"	"27.16"	""	"3"	"0"	"0"	"Green"	"9.83952286436728"
"False"	"IsMasterProtein"	"Q7T0Y5"	"Acads protein OS=Xenopus laevis GN=acads PE=2 SV=1"	"8.31295843520782"	"3"	"3"	"3"	"1"	"409"	"44.364"	"7.69"	"0.93"	"1.05"	"1.29"	"1.01"	"1.06"	"21.49"	"19.86"	"22.23"	"19.25"	"17.75"	""	"3"	"0"	"0"	"Green"	"9.79175202587722"
"False"	"IsMasterProteinCandidate"	"Q8AVV9"	"Pcbp2b protein OS=Xenopus laevis GN=pcbp3 PE=2 SV=1"	"9.34844192634561"	"2"	"2"	"2"	"1"	"353"	"37.076"	"7.72"	"0.71"	"1.06"	"1.05"	"1.25"	"0.80"	"5.88"	"4.04"	"30.26"	"3.54"	"57.56"	""	"2"	"0"	"0"	"Green"	"9.66809358139316"
"False"	"IsMasterProteinCandidate"	"Q9W702"	"HnRNP-E2 protein OS=Xenopus laevis GN=pcbp2 PE=2 SV=1"	"9.34844192634561"	"2"	"2"	"2"	"1"	"353"	"37.136"	"7.72"	"0.71"	"1.06"	"1.05"	"1.25"	"0.80"	"5.88"	"4.04"	"30.26"	"3.54"	"57.56"	""	"2"	"0"	"0"	"Green"	"9.66809358139316"
"False"	"IsMasterProtein"	"Q5XH78"	"Pcbp2 protein OS=Xenopus laevis GN=pcbp2 PE=2 SV=1"	"9.34844192634561"	"2"	"2"	"2"	"1"	"353"	"37.148"	"7.72"	"0.71"	"1.06"	"1.05"	"1.25"	"0.80"	"5.88"	"4.04"	"30.26"	"3.54"	"57.56"	""	"2"	"0"	"0"	"Green"	"9.66809358139316"
"False"	"IsMasterProteinCandidate"	"Q7M556"	"HnRNP-E2 b OS=Xenopus laevis GN=hnRNP-E2 copy b PE=2 SV=1"	"10.3448275862069"	"2"	"2"	"2"	"1"	"319"	"33.521"	"8.24"	"0.71"	"1.06"	"1.05"	"1.25"	"0.80"	"5.88"	"4.04"	"30.26"	"3.54"	"57.56"	""	"2"	"0"	"0"	"Green"	"9.66809358139316"
"False"	"IsMasterProtein"	"Q91662"	"Heat shock protein 90 (Fragment) OS=Xenopus laevis GN=Hsp90 PE=4 SV=1"	"22.5490196078431"	"2"	"2"	"2"	"1"	"102"	"11.152"	"5.19"	"0.71"	"0.81"	"0.92"	"0.74"	"1.08"	"18.12"	"12.80"	"40.35"	"8.19"	"36.96"	""	"2"	"0"	"0"	"Green"	"9.58824690482067"
"False"	"IsMasterProteinCandidate"	"Q66KP1"	"Cox7a2a protein OS=Xenopus laevis GN=cox7a2 PE=2 SV=1"	"27.710843373494"	"2"	"2"	"2"	"1"	"83"	"9.379"	"10.29"	"0.70"	"1.02"	"0.83"	"0.47"	"0.75"	"23.58"	"1.51"	"17.11"	"68.51"	"31.16"	""	"2"	"0"	"0"	"Green"	"9.54078857380501"
"False"	"IsMasterProtein"	"A0AUU3"	"Cox7a2b protein OS=Xenopus laevis GN=cox7a2 PE=2 SV=1"	"27.710843373494"	"2"	"2"	"2"	"1"	"83"	"9.352"	"10.23"	"0.70"	"1.02"	"0.83"	"0.47"	"0.75"	"23.58"	"1.51"	"17.11"	"68.51"	"31.16"	""	"2"	"0"	"0"	"Green"	"9.54078857380501"
"False"	"IsMasterProtein"	"Q91719"	"Cortical granule lectin OS=Xenopus laevis GN=LOC397882 PE=2 SV=2"	"10.223642172524"	"3"	"4"	"3"	"1"	"313"	"34.282"	"5.67"	"0.58"	"0.70"	"1.36"	"0.50"	"0.75"	""	""	""	""	""	""	"3"	"0"	"0"	"Green"	"9.51960298029076"
"False"	"IsMasterProtein"	"Q7T0M4"	"MGC69154 protein OS=Xenopus laevis PE=2 SV=1"	"5.52995391705069"	"3"	"3"	"3"	"1"	"434"	"48.206"	"6.24"	"0.77"	"0.96"	"1.19"	"0.83"	"1.14"	"8.52"	"2.97"	"0.68"	"4.61"	"3.82"	""	"3"	"0"	"0"	"Green"	"9.50502658308151"
"False"	"IsMasterProtein"	"Q6GR01"	"MGC82265 protein OS=Xenopus laevis GN=decr2 PE=2 SV=1"	"20.1986754966887"	"5"	"6"	"5"	"1"	"302"	"32.139"	"7.84"	"0.68"	"0.84"	"0.93"	"0.77"	"1.14"	"7.59"	"7.56"	"7.30"	"4.03"	"16.81"	""	"5"	"0"	"0"	"Green"	"9.50123054945884"
"False"	"IsMasterProtein"	"Q5PPY6"	"Eukaryotic translation initiation factor 3 subunit H OS=Xenopus laevis GN=eif3h PE=2 SV=1"	"8.08383233532934"	"3"	"3"	"3"	"1"	"334"	"38.367"	"6.02"	"0.54"	"0.80"	"0.90"	"0.76"	"0.69"	"36.89"	"21.42"	"6.50"	"17.83"	"7.31"	""	"3"	"0"	"0"	"Green"	"9.44138299875013"
"False"	"IsMasterProtein"	"Q66J73"	"MGC81714 protein OS=Xenopus laevis GN=abcf1 PE=2 SV=1"	"2.92792792792793"	"3"	"3"	"3"	"1"	"888"	"100.461"	"7.64"	"0.42"	"1.04"	"1.08"	"0.79"	"1.46"	"5.44"	"3.23"	"16.47"	"54.02"	"33.66"	""	"3"	"0"	"0"	"Green"	"9.38394684748481"
"False"	"IsMasterProtein"	"Q7ZY40"	"Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Xenopus laevis GN=anp32e PE=1 SV=1"	"14.0684410646388"	"3"	"3"	"3"	"1"	"263"	"30.09"	"4.03"	"0.63"	"0.78"	"0.70"	"0.72"	"0.93"	"9.78"	"1.24"	"24.88"	"14.17"	"13.13"	""	"3"	"0"	"0"	"Green"	"9.33030737685877"
"False"	"IsMasterProtein"	"A7E222"	"LOC100125671 protein (Fragment) OS=Xenopus laevis GN=LOC100125671 PE=2 SV=1"	"2.94117647058824"	"3"	"3"	"3"	"1"	"1088"	"118.969"	"6.84"	"0.82"	"0.87"	"1.39"	"0.60"	"1.09"	"8.41"	"38.05"	"13.33"	"2.99"	"12.14"	""	"3"	"0"	"0"	"Green"	"9.31630041764939"
"False"	"IsMasterProtein"	"Q6IRP5"	"MGC83069 protein OS=Xenopus laevis GN=krt19 PE=2 SV=1"	"9.70873786407767"	"4"	"4"	"4"	"1"	"412"	"45.327"	"5.11"	"0.63"	"0.95"	"0.95"	"0.96"	"1.05"	"3.44"	"19.46"	"16.40"	"6.50"	"10.60"	""	"4"	"0"	"0"	"Green"	"9.28846436975098"
"False"	"IsMasterProtein"	"Q66L24"	"MGC85230 protein OS=Xenopus laevis GN=atp5l PE=2 SV=1"	"26.1682242990654"	"3"	"3"	"3"	"1"	"107"	"11.703"	"9.92"	"0.80"	"0.82"	"1.13"	"0.72"	"0.86"	"2.29"	"16.19"	"7.24"	"13.08"	"2.18"	""	"3"	"0"	"0"	"Green"	"9.27359366303281"
"False"	"IsMasterProtein"	"Q6GLW2"	"MGC84168 protein OS=Xenopus laevis GN=psme2 PE=2 SV=1"	"10.7438016528926"	"3"	"4"	"3"	"1"	"242"	"28.074"	"5.47"	"0.83"	"0.73"	"1.07"	"1.02"	"0.96"	"12.25"	"25.83"	"7.58"	"4.31"	"6.84"	""	"3"	"0"	"0"	"Green"	"9.17813851205837"
"False"	"IsMasterProtein"	"Q641D7"	"MGC81945 protein OS=Xenopus laevis GN=usp14 PE=2 SV=1"	"5.11247443762781"	"3"	"3"	"3"	"1"	"489"	"55.539"	"5.24"	"1.00"	"0.71"	"1.05"	"0.92"	"1.17"	"42.63"	"8.54"	"20.66"	"7.83"	"26.65"	""	"3"	"0"	"0"	"Green"	"9.09908535039065"
"False"	"IsMasterProteinCandidate"	"Q6DFK6"	"Mitogen-activated protein kinase OS=Xenopus laevis GN=mapk1 PE=2 SV=1"	"6.64819944598338"	"3"	"3"	"3"	"1"	"361"	"41.183"	"6.87"	"0.80"	"0.94"	"1.11"	"0.91"	"1.08"	"5.05"	"4.13"	"0.84"	"4.26"	"0.29"	""	"3"	"0"	"0"	"Green"	"9.05427294950115"
"False"	"IsMasterProtein"	"P26696"	"Mitogen-activated protein kinase 1 OS=Xenopus laevis GN=mapk1 PE=1 SV=3"	"6.64819944598338"	"3"	"3"	"3"	"1"	"361"	"41.23"	"6.76"	"0.80"	"0.94"	"1.11"	"0.91"	"1.08"	"5.05"	"4.13"	"0.84"	"4.26"	"0.29"	""	"3"	"0"	"0"	"Green"	"9.05427294950115"
"False"	"IsMasterProtein"	"Q6AX83"	"MGC82093 protein OS=Xenopus laevis GN=lars PE=2 SV=1"	"2.54668930390492"	"3"	"3"	"3"	"1"	"1178"	"134.019"	"7.06"	"0.62"	"0.73"	"0.77"	"0.66"	"0.91"	"4.52"	"11.31"	"38.88"	"29.67"	"10.19"	""	"3"	"0"	"0"	"Green"	"9.03196462495598"
"False"	"IsMasterProtein"	"P28024"	"Proteasome subunit beta type-4 (Fragment) OS=Xenopus laevis GN=psmb4 PE=2 SV=2"	"23.5537190082645"	"4"	"4"	"4"	"1"	"242"	"26.742"	"5.86"	"0.80"	"0.59"	"1.13"	"0.74"	"0.87"	"13.49"	"26.96"	"17.13"	"4.06"	"12.75"	""	"4"	"0"	"0"	"Green"	"9.01948934636307"
"False"	"IsMasterProtein"	"A0JPH8"	"Tetraspanin OS=Xenopus laevis GN=LOC100036800 PE=2 SV=1"	"7.78688524590164"	"2"	"2"	"2"	"1"	"244"	"27.173"	"8.59"	"0.81"	"1.01"	"1.21"	"0.96"	"0.81"	"17.27"	"24.28"	"9.47"	"19.83"	"6.47"	""	"2"	"0"	"0"	"Green"	"9.01068354421128"
"False"	"IsMasterProtein"	"Q0IH35"	"MGC154791 protein OS=Xenopus laevis GN=slc25a11 PE=2 SV=1"	"15.7377049180328"	"3"	"3"	"3"	"1"	"305"	"33.574"	"9.8"	"0.96"	"1.09"	"0.96"	"1.25"	"1.12"	"1.03"	"4.33"	"13.72"	"21.56"	"5.71"	""	"3"	"0"	"0"	"Green"	"8.94641889318231"
"False"	"IsMasterProteinCandidate"	"Q6INH3"	"MGC82600 protein OS=Xenopus laevis GN=MGC82600 PE=2 SV=1"	"15.7377049180328"	"3"	"3"	"3"	"1"	"305"	"33.587"	"9.91"	"0.96"	"1.09"	"0.96"	"1.25"	"1.12"	"1.03"	"4.33"	"13.72"	"21.56"	"5.71"	""	"3"	"0"	"0"	"Green"	"8.94641889318231"
"False"	"IsMasterProtein"	"Q6GMC7"	"Alcohol dehydrogenase [NADP(+)] OS=Xenopus laevis GN=akr1a1 PE=2 SV=1"	"8.86850152905199"	"3"	"3"	"3"	"1"	"327"	"37.076"	"6.87"	"0.82"	"0.70"	"0.91"	"0.75"	"0.89"	"40.01"	"12.90"	"4.30"	"1.67"	"9.20"	""	"3"	"0"	"0"	"Green"	"8.91051231780946"
"False"	"IsMasterProtein"	"Q7ZX23"	"UMP-CMP kinase OS=Xenopus laevis GN=cmpk1 PE=2 SV=2"	"10.880829015544"	"2"	"2"	"2"	"1"	"193"	"22.092"	"7.77"	"0.75"	"0.73"	"0.92"	"0.98"	"0.79"	"12.53"	"31.01"	"8.43"	"10.07"	"30.89"	""	"2"	"0"	"0"	"Green"	"8.88983264124144"
"False"	"IsMasterProtein"	"O57438"	"Serine/threonine-protein phosphatase OS=Xenopus laevis PE=2 SV=2"	"8.3011583011583"	"5"	"5"	"5"	"1"	"518"	"58.449"	"6.05"	"0.81"	"0.83"	"1.22"	"0.85"	"1.23"	"2.61"	"2.71"	"8.48"	"2.52"	"6.86"	""	"5"	"0"	"0"	"Green"	"8.85339810887772"
"False"	"IsMasterProteinCandidate"	"Q9DEF7"	"Serine/threonine-protein phosphatase OS=Xenopus laevis PE=2 SV=1"	"8.46456692913386"	"5"	"5"	"5"	"1"	"508"	"57.318"	"6.48"	"0.81"	"0.83"	"1.22"	"0.85"	"1.23"	"2.61"	"2.71"	"8.48"	"2.52"	"6.86"	""	"5"	"0"	"0"	"Green"	"8.85339810887772"
"False"	"IsMasterProteinCandidate"	"Q801N4"	"Serine/threonine-protein phosphatase OS=Xenopus laevis PE=2 SV=1"	"8.3011583011583"	"5"	"5"	"5"	"1"	"518"	"58.347"	"5.95"	"0.81"	"0.83"	"1.22"	"0.85"	"1.23"	"2.61"	"2.71"	"8.48"	"2.52"	"6.86"	""	"5"	"0"	"0"	"Green"	"8.85339810887772"
"False"	"IsMasterProteinCandidate"	"Q6VRB0"	"Protein arginine N-methyltransferase 1-B OS=Xenopus laevis GN=prmt1-b PE=2 SV=1"	"9.97150997150997"	"3"	"3"	"3"	"1"	"351"	"40.411"	"5.73"	"0.67"	"0.84"	"1.10"	"0.73"	"1.05"	"6.84"	"2.33"	"0.44"	"16.24"	"13.33"	""	"3"	"0"	"0"	"Green"	"8.81360844906953"
"False"	"IsMasterProteinCandidate"	"Q8AV13-2"	"Isoform 2 of Protein arginine N-methyltransferase 1-A OS=Xenopus laevis GN=prmt1-a"	"9.97150997150997"	"3"	"3"	"3"	"1"	"351"	"40.34"	"5.6"	"0.67"	"0.84"	"1.10"	"0.73"	"1.05"	"6.84"	"2.33"	"0.44"	"16.24"	"13.33"	""	"3"	"0"	"0"	"Green"	"8.81360844906953"
"False"	"IsMasterProtein"	"Q8AV13"	"Protein arginine N-methyltransferase 1-A OS=Xenopus laevis GN=prmt1-a PE=1 SV=1"	"9.48509485094851"	"3"	"3"	"3"	"1"	"369"	"42.297"	"5.62"	"0.67"	"0.84"	"1.10"	"0.73"	"1.05"	"6.84"	"2.33"	"0.44"	"16.24"	"13.33"	""	"3"	"0"	"0"	"Green"	"8.81360844906953"
"False"	"IsMasterProtein"	"Q7SY94"	"ATP synthase subunit alpha OS=Xenopus laevis GN=atp5a1 PE=2 SV=1"	"3.25497287522604"	"2"	"2"	"2"	"1"	"553"	"59.911"	"9.1"	"0.68"	"1.05"	"0.95"	"0.87"	"1.04"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"8.78982198404442"
"False"	"IsMasterProtein"	"Q6NRP7"	"MGC83147 protein OS=Xenopus laevis GN=srm PE=2 SV=1"	"8.27586206896552"	"2"	"2"	"2"	"1"	"290"	"32.83"	"5.26"	"0.81"	"0.77"	"0.95"	"0.75"	"1.13"	"17.75"	"11.03"	"4.78"	"0.43"	"5.29"	""	"2"	"0"	"0"	"Green"	"8.75810360898454"
"False"	"IsMasterProtein"	"P45695"	"Cofilin-1-A OS=Xenopus laevis GN=cfl1-a PE=1 SV=3"	"26.1904761904762"	"3"	"4"	"3"	"1"	"168"	"19.054"	"7.75"	"0.60"	"0.82"	"0.94"	"0.72"	"0.73"	"15.59"	"1.53"	"6.80"	"15.53"	"21.19"	""	"3"	"0"	"0"	"Green"	"8.7566298615437"
"False"	"IsMasterProtein"	"K1C15_SHEEP"	"(Common contaminant protein)"	"4.41501103752759"	"2"	"2"	"2"	"1"	"453"	"48.74"	"4.79"	"0.57"	"0.65"	"0.56"	"0.62"	"1.85"	"16.04"	"25.99"	"8.44"	"18.46"	"8.19"	""	"2"	"0"	"0"	"Green"	"8.74521785314399"
"False"	"IsMasterProtein"	"Q7ZYE5"	"Rheb-prov protein OS=Xenopus laevis GN=rheb PE=2 SV=1"	"17.9347826086957"	"5"	"6"	"5"	"1"	"184"	"20.511"	"5.39"	"0.79"	"0.90"	"0.99"	"0.83"	"0.95"	"17.00"	"8.06"	"4.95"	"1.95"	"7.73"	""	"5"	"0"	"0"	"Green"	"8.69576582530664"
"False"	"IsMasterProteinCandidate"	"Q7SZ63"	"Uncharacterized protein (Fragment) OS=Xenopus laevis PE=2 SV=1"	"22.2222222222222"	"3"	"3"	"3"	"1"	"126"	"14.279"	"8.57"	"0.66"	"0.96"	"1.05"	"0.81"	"0.85"	"6.07"	"2.12"	"19.81"	"13.12"	"2.60"	""	"3"	"0"	"0"	"Green"	"8.69164980558187"
"False"	"IsMasterProtein"	"Q7ZYC7"	"Armet protein (Fragment) OS=Xenopus laevis GN=Armet PE=2 SV=1"	"13.9303482587065"	"3"	"3"	"3"	"1"	"201"	"22.4"	"8.35"	"0.66"	"0.96"	"1.05"	"0.81"	"0.85"	"6.07"	"2.12"	"19.81"	"13.12"	"2.60"	""	"3"	"0"	"0"	"Green"	"8.69164980558187"
"False"	"IsMasterProteinCandidate"	"Q63ZM4"	"Armet protein OS=Xenopus laevis GN=Armet PE=2 SV=1"	"15.5555555555556"	"3"	"3"	"3"	"1"	"180"	"20.186"	"8.4"	"0.66"	"0.96"	"1.05"	"0.81"	"0.85"	"6.07"	"2.12"	"19.81"	"13.12"	"2.60"	""	"3"	"0"	"0"	"Green"	"8.69164980558187"
"False"	"IsMasterProtein"	"Q6PF43"	"MGC68953 protein OS=Xenopus laevis GN=vwa5a PE=2 SV=1"	"3.27868852459016"	"4"	"5"	"2"	"1"	"793"	"87.257"	"6.18"	"0.60"	"0.66"	"1.11"	"0.71"	"0.73"	"2.02"	"24.78"	"16.18"	"36.04"	"38.23"	""	"4"	"0"	"0"	"Green"	"8.67997454803094"
"False"	"IsMasterProtein"	"A1A638"	"Dbib protein OS=Xenopus laevis GN=dbi PE=2 SV=1"	"13.7931034482759"	"1"	"1"	"1"	"1"	"116"	"13.056"	"6.54"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"8.67256030959637"
"False"	"IsMasterProtein"	"Q7SZA5"	"MGC64312 protein OS=Xenopus laevis GN=rpl29 PE=2 SV=1"	"16"	"1"	"1"	"1"	"1"	"75"	"8.549"	"11.59"	"0.64"	"0.88"	"1.05"	"0.90"	"0.68"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"8.67125729643225"
"False"	"IsMasterProtein"	"Q6GR62"	"MGC78968 protein OS=Xenopus laevis GN=snrpd1 PE=2 SV=1"	"20.1680672268908"	"2"	"2"	"2"	"1"	"119"	"13.245"	"11.56"	"0.73"	"1.02"	"1.06"	"0.97"	"1.01"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"8.66785583858364"
"False"	"IsMasterProtein"	"P42120"	"L-lactate dehydrogenase A chain OS=Xenopus laevis GN=ldha PE=2 SV=2"	"8.68263473053892"	"3"	"3"	"3"	"1"	"334"	"36.469"	"6.92"	"1.03"	"0.88"	"1.38"	"0.61"	"1.11"	"45.32"	"28.59"	"27.52"	"32.05"	"5.01"	""	"3"	"0"	"0"	"Green"	"8.64587039700081"
"False"	"IsMasterProtein"	"Q6NTP3"	"MGC83130 protein OS=Xenopus laevis GN=MGC83130 PE=2 SV=1"	"30.379746835443"	"3"	"3"	"3"	"1"	"79"	"8.857"	"9.94"	"0.78"	"0.78"	"1.31"	"0.79"	"0.77"	"16.05"	"5.92"	"4.51"	"9.55"	"7.83"	""	"3"	"0"	"0"	"Green"	"8.64115965690904"
"False"	"IsMasterProtein"	"Q6GPD6"	"MGC80474 protein OS=Xenopus laevis GN=cnpy2 PE=2 SV=1"	"17.3913043478261"	"2"	"2"	"2"	"1"	"184"	"21.025"	"5.48"	"0.80"	"0.98"	"0.95"	"1.08"	"1.17"	"0.46"	"4.57"	"7.29"	"3.71"	"15.24"	""	"2"	"0"	"0"	"Green"	"8.5943456509995"
"False"	"IsMasterProtein"	"Q6GQ98"	"MGC80234 protein OS=Xenopus laevis GN=crat.2 PE=2 SV=1"	"7.37704918032787"	"3"	"3"	"2"	"1"	"610"	"68.837"	"7.17"	"0.55"	"0.68"	"0.75"	"0.65"	"0.79"	"44.86"	"19.47"	"18.09"	"11.51"	"20.12"	""	"3"	"0"	"0"	"Green"	"8.59060235409204"
"False"	"IsMasterProtein"	"P62840"	"Ubiquitin-conjugating enzyme E2 D2 OS=Xenopus laevis GN=ube2d2 PE=1 SV=1"	"11.5646258503401"	"2"	"2"	"2"	"1"	"147"	"16.724"	"7.83"	"0.72"	"0.97"	"1.07"	"1.03"	"0.71"	"2.69"	"10.05"	"0.65"	"12.27"	"30.94"	""	"2"	"0"	"0"	"Green"	"8.554186997184"
"False"	"None"	"A2BDA0"	"Histone H4 OS=Xenopus laevis GN=hist1h4d PE=2 SV=1"	"11.6504854368932"	"1"	"2"	"1"	"1"	"103"	"11.531"	"11.33"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"8.55007846839648"
